%eval_id height_to_update dia1_to_update       obj_fn_1       obj_fn_2 
1                  0.02           0.02    18.84955592    6.283185307 
2                 0.029           0.02     24.5044227    9.110618695 
3                 0.038           0.02    30.15928947    11.93805208 
4                 0.047           0.02    35.81415625    14.76548547 
5                 0.056           0.02    41.46902303    17.59291886 
6                 0.065           0.02     47.1238898    20.42035225 
7                 0.074           0.02    52.77875658    23.24778564 
8                 0.083           0.02    58.43362336    26.07521902 
9                 0.092           0.02    64.08849013    28.90265241 
10                0.101           0.02    69.74335691     31.7300858 
11                 0.11           0.02    75.39822369    34.55751919 
12                0.119           0.02    81.05309046    37.38495258 
13                0.128           0.02    86.70795724    40.21238597 
14                0.137           0.02    92.36282402    43.03981935 
15                0.146           0.02    98.01769079    45.86725274 
16                0.155           0.02    103.6725576    48.69468613 
17                0.164           0.02    109.3274243    51.52211952 
18                0.173           0.02    114.9822911    54.34955291 
19                0.182           0.02    120.6371579     57.1769863 
20                0.191           0.02    126.2920247    60.00441968 
21                  0.2           0.02    131.9468915    62.83185307 
22                 0.02          0.029     31.4316345    13.21039711 
23                0.029          0.029    39.63119133    19.15507581 
24                0.038          0.029    47.83074815    25.09975451 
25                0.047          0.029    56.03030498     31.0444332 
26                0.056          0.029     64.2298618     36.9891119 
27                0.065          0.029    72.42941863     42.9337906 
28                0.074          0.029    80.62897545     48.8784693 
29                0.083          0.029    88.82853228      54.823148 
30                0.092          0.029    97.02808911     60.7678267 
31                0.101          0.029    105.2276459     66.7125054 
32                 0.11          0.029    113.4272028     72.6571841 
33                0.119          0.029    121.6267596    78.60186279 
34                0.128          0.029    129.8263164    84.54654149 
35                0.137          0.029    138.0258732    90.49122019 
36                0.146          0.029    146.2254301    96.43589889 
37                0.155          0.029    154.4249869    102.3805776 
38                0.164          0.029    162.6245437    108.3252563 
39                0.173          0.029    170.8241005     114.269935 
40                0.182          0.029    179.0236574    120.2146137 
41                0.191          0.029    187.2232142    126.1592924 
42                  0.2          0.029     195.422771    132.1039711 
43                 0.02          0.038    46.55840313    22.68229896 
44                0.029          0.038       57.30265    32.88933349 
45                0.038          0.038    68.04689688    43.09636802 
46                0.047          0.038    78.79114375    53.30340255 
47                0.056          0.038    89.53539063    63.51043708 
48                0.065          0.038    100.2796375    73.71747162 
49                0.074          0.038    111.0238844    83.92450615 
50                0.083          0.038    121.7681313    94.13154068 
51                0.092          0.038    132.5123781    104.3385752 
52                0.101          0.038     143.256625    114.5456097 
53                 0.11          0.038    154.0008719    124.7526443 
54                0.119          0.038    164.7451188    134.9596788 
55                0.128          0.038    175.4893656    145.1667133 
56                0.137          0.038    186.2336125    155.3737479 
57                0.146          0.038    196.9778594    165.5807824 
58                0.155          0.038    207.7221063    175.7878169 
59                0.164          0.038    218.4663531    185.9948515 
60                0.173          0.038       229.2106     196.201886 
61                0.182          0.038    239.9548469    206.4089205 
62                0.191          0.038    250.6990938    216.6159551 
63                  0.2          0.038    261.4433406    226.8229896 
64                 0.02          0.047     64.2298618    34.69889086 
65                0.029          0.047    77.51879873    50.31339175 
